student_id,district,gender,income_tier,treatment_group,baseline_score,parent_trust,tech_adopted,attrition_status,endline_score
3195,Karachi,Female,Low,Control,34,Strongly Agree,No,Surveyed,25.415021995470596
3196,Islamabad,Male,High,Treatment,28,Strongly Disagree,Yes,Surveyed,47.40127753564738
3197,Islamabad,Female,High,Treatment,51,Agree,No,Surveyed,63.48680627141652
3198,Lahore,Female,Low,Control,18,Agree,Yes,Surveyed,21.015534523664044
3199,Islamabad,Female,Low,Treatment,32,Disagree,No,Not Reached,49.17785345536413
3200,Karachi,Female,Low,Treatment,51,Agree,Yes,Refused,67.60310695691656
3201,Faisalabad,Female,High,Control,64,Disagree,Yes,Surveyed,67.65463295242814
3202,Islamabad,Female,Low,Treatment,34,Strongly Disagree,Yes,Surveyed,56.87336505354927
3203,Lahore,Male,High,Treatment,37,Agree,Yes,Not Reached,52.09490608219719
3204,Lahore,Female,Low,Treatment,37,Agree,Yes,Surveyed,51.859571733686764
3205,Karachi,Female,High,Control,47,Agree,Yes,Surveyed,60.08324712443495
3206,Multan,Male,Low,Control,50,Strongly Agree,No,Not Reached,52.0339718739775
3207,Islamabad,Female,High,Control,55,Agree,Yes,Refused,56.119208515341946
3208,Karachi,Male,Middle,Treatment,44,Strongly Agree,No,Surveyed,61.64443874814334
3209,Multan,Male,Low,Control,36,Agree,Yes,Surveyed,34.51861672769704
3210,Islamabad,Female,Low,Control,28,Strongly Agree,Yes,Refused,31.356773952846204
3211,Multan,Male,Middle,Control,54,Agree,Yes,Surveyed,60.01226213642238
3212,Lahore,Male,High,Treatment,43,Agree,No,Surveyed,47.547968516809924
3213,Multan,Male,High,Control,45,Strongly Agree,No,Surveyed,51.16395731457754
3214,Faisalabad,Male,Low,Control,36,Strongly Agree,Yes,Not Reached,39.63603483623341
3215,Lahore,Female,Low,Control,36,Strongly Disagree,Yes,Surveyed,42.195054097280135
3216,Karachi,Female,Low,Treatment,34,Agree,No,Surveyed,52.015003467382925
3217,Multan,Female,Low,Treatment,62,Strongly Disagree,No,Surveyed,89.6310752667085
3218,Faisalabad,Male,Low,Treatment,63,Strongly Agree,Yes,Refused,82.29656277553457
3219,Multan,Female,Middle,Control,41,Strongly Agree,No,Refused,44.04417029250762
3220,Lahore,Male,Middle,Treatment,36,Agree,No,Surveyed,43.848079246879465
3221,Karachi,Female,Low,Control,22,Agree,No,Surveyed,25.637779865617514
3222,Multan,Male,Middle,Treatment,32,Strongly Agree,Yes,Refused,51.22474928159783
3223,Islamabad,Male,Low,Control,32,Disagree,Yes,Not Reached,42.59907687249471
3224,Multan,Male,Middle,Control,47,Strongly Disagree,Yes,Not Reached,56.03507759093081
3225,Lahore,Male,Low,Treatment,32,Strongly Disagree,Yes,Surveyed,63.0049473307333
3226,Islamabad,Female,Low,Treatment,45,Strongly Disagree,No,Surveyed,66.10620404237147
3227,Faisalabad,Male,Low,Treatment,49,Agree,Yes,Surveyed,66.30533795371016
3228,Faisalabad,Female,Low,Control,44,Disagree,No,Surveyed,37.80219395495206
3229,Islamabad,Female,Low,Treatment,27,Strongly Agree,Yes,Refused,44.64923904157388
3230,Faisalabad,Male,Low,Control,29,Agree,Yes,Surveyed,32.37934443881275
3231,Karachi,Female,Low,Treatment,62,Disagree,Yes,Surveyed,84.53390408180667
3232,Islamabad,Female,Low,Control,51,Agree,No,Surveyed,53.50910840426399
3233,Faisalabad,Male,High,Control,44,Agree,Yes,Not Reached,42.05268598448274
3234,Faisalabad,Male,High,Treatment,70,Disagree,No,Surveyed,86.01931737362499
3235,Faisalabad,Male,Low,Control,56,Agree,Yes,Surveyed,57.88746828973035
3236,Multan,Female,Middle,Control,42,Strongly Agree,No,Surveyed,47.307392244750034
3237,Karachi,Female,Middle,Treatment,50,Disagree,Yes,Surveyed,71.11117770547001
3238,Faisalabad,Female,High,Control,43,Disagree,Yes,Refused,50.04854441031223
3239,Karachi,Male,Middle,Control,56,Strongly Agree,No,Surveyed,54.08054868687781
3240,Multan,Female,Low,Treatment,49,Agree,No,Surveyed,67.39051104769378
3241,Karachi,Female,High,Control,59,Agree,No,Refused,62.09656435579726
3242,Lahore,Male,Low,Treatment,65,Agree,No,Refused,81.25291509008895
3243,Lahore,Male,Low,Control,47,Disagree,No,Surveyed,53.003213367648016
3244,Lahore,Male,Middle,Control,69,Disagree,Yes,Surveyed,66.90129847808353
3245,Karachi,Male,Low,Treatment,47,Agree,Yes,Surveyed,64.67449701746321
3246,Multan,Female,Low,Treatment,37,Agree,Yes,Surveyed,53.08179649019632
3247,Lahore,Male,Low,Treatment,41,Agree,Yes,Refused,72.12667052464911
3248,Islamabad,Female,Middle,Treatment,75,Disagree,No,Refused,79.47910883641971
3249,Lahore,Male,Low,Treatment,37,Strongly Agree,No,Surveyed,57.62286797311721
3250,Islamabad,Female,Middle,Control,40,Agree,Yes,Surveyed,54.14153295059798
3251,Multan,Male,Middle,Treatment,55,Strongly Agree,Yes,Refused,69.0339854118922
3252,Faisalabad,Female,Middle,Control,57,Agree,No,Surveyed,55.915602838853744
3253,Karachi,Female,High,Control,48,Agree,No,Not Reached,48.89864213252277
3254,Islamabad,Male,Low,Control,42,Agree,Yes,Surveyed,48.781805225459856
3255,Karachi,Male,Middle,Treatment,47,Agree,Yes,Surveyed,59.0575865508931
3256,Faisalabad,Female,Low,Treatment,71,Agree,Yes,Surveyed,83.96606359447023
3257,Faisalabad,Female,Low,Treatment,38,Agree,No,Surveyed,50.94313768802229
3258,Karachi,Female,High,Treatment,41,Strongly Agree,No,Surveyed,50.87279943415523
3259,Karachi,Male,Middle,Control,52,Strongly Agree,Yes,Surveyed,57.49122877449447
3260,Lahore,Male,Low,Treatment,72,Agree,Yes,Surveyed,92.71513606848747
3261,Lahore,Male,Low,Treatment,50,Agree,Yes,Not Reached,60.46631854885072
3262,Faisalabad,Female,Low,Treatment,63,Strongly Disagree,Yes,Surveyed,88.17649507436356
3263,Faisalabad,Male,High,Treatment,38,Disagree,Yes,Surveyed,57.95856189567811
3264,Karachi,Male,Low,Treatment,23,Disagree,Yes,Surveyed,47.21037174710316
3265,Multan,Male,Low,Treatment,42,Agree,Yes,Surveyed,64.3689058282585
3266,Multan,Male,Middle,Treatment,37,Agree,No,Surveyed,50.3942934181828
3267,Karachi,Female,Middle,Treatment,50,Disagree,No,Surveyed,61.26645886882146
3268,Lahore,Female,Middle,Treatment,33,Agree,Yes,Not Reached,48.550358603222236
3269,Lahore,Male,Low,Treatment,56,Agree,No,Surveyed,78.45920896197399
3270,Karachi,Male,High,Control,46,Disagree,No,Surveyed,50.814362707460134
3271,Multan,Female,Low,Control,74,Strongly Agree,No,Surveyed,77.01489797073916
3272,Lahore,Male,High,Control,22,Strongly Agree,No,Surveyed,25.905801936819827
3273,Islamabad,Female,Middle,Control,48,Disagree,Yes,Surveyed,52.57148114920794
3274,Islamabad,Female,Middle,Treatment,46,Agree,No,Refused,62.663147380704316
3275,Karachi,Male,Middle,Control,47,Agree,Yes,Surveyed,55.78598146501722
3276,Karachi,Female,Low,Control,45,Disagree,No,Surveyed,48.18250899917483
3277,Lahore,Male,High,Control,64,Agree,Yes,Surveyed,69.52107201082374
3278,Faisalabad,Male,High,Treatment,26,Agree,Yes,Surveyed,34.9216833926183
3279,Islamabad,Male,Low,Treatment,61,Agree,No,Not Reached,84.45402498993124
3280,Islamabad,Male,High,Control,42,Disagree,Yes,Surveyed,43.57175445395403
3281,Faisalabad,Female,Low,Control,45,Agree,Yes,Refused,46.39076233142063
3282,Faisalabad,Female,Low,Treatment,64,Strongly Agree,Yes,Surveyed,80.22354209720154
3283,Lahore,Female,Middle,Control,53,Strongly Agree,Yes,Surveyed,53.23119578003705
3284,Faisalabad,Male,Middle,Control,32,Strongly Agree,Yes,Surveyed,30.613976228892724
3285,Karachi,Male,Low,Treatment,41,Strongly Disagree,No,Not Reached,48.4142421775131
3286,Multan,Male,Low,Treatment,50,Disagree,No,Surveyed,74.4643789109869
3287,Karachi,Female,Low,Control,40,Strongly Agree,Yes,Surveyed,50.3834305762805
3288,Islamabad,Male,High,Treatment,50,Agree,Yes,Not Reached,68.44245651925206
3289,Lahore,Female,Low,Treatment,28,Agree,No,Surveyed,42.96801075719628
3290,Faisalabad,Male,Low,Treatment,42,Disagree,Yes,Surveyed,66.11597621484955
3291,Faisalabad,Female,High,Treatment,73,Agree,No,Refused,91.30646790828088
3292,Lahore,Female,Low,Control,56,Disagree,No,Surveyed,54.356659239428865
3293,Islamabad,Female,Low,Control,56,Agree,No,Not Reached,60.96574806264346
3294,Islamabad,Male,Middle,Treatment,36,Strongly Disagree,Yes,Refused,48.702731404191
3295,Faisalabad,Female,Low,Control,39,Agree,Yes,Refused,39.793118767482426
3296,Multan,Female,Low,Treatment,56,Agree,Yes,Surveyed,70.2425588599431
3297,Multan,Male,Low,Treatment,52,Agree,No,Surveyed,70.96725900286626
3298,Islamabad,Male,Middle,Treatment,29,Disagree,No,Not Reached,51.44502667409163
3299,Faisalabad,Female,Middle,Treatment,39,Strongly Agree,No,Surveyed,51.46513649761323
3300,Faisalabad,Male,High,Control,38,Disagree,Yes,Surveyed,44.69495008051904
3301,Lahore,Female,Low,Treatment,68,Strongly Agree,Yes,Surveyed,87.44231322343313
3302,Multan,Female,Middle,Control,36,Disagree,No,Refused,34.711072414735334
3303,Faisalabad,Female,Low,Treatment,54,Strongly Agree,Yes,Not Reached,72.13273186992978
3304,Faisalabad,Male,High,Control,45,Disagree,No,Surveyed,48.92552199595783
3305,Faisalabad,Female,Low,Control,46,Strongly Agree,No,Surveyed,51.929342380084115
3306,Lahore,Female,Low,Treatment,56,Disagree,No,Surveyed,81.37871807868572
3307,Lahore,Male,Low,Treatment,41,Disagree,No,Surveyed,64.65837309534275
3308,Lahore,Male,Low,Treatment,32,Strongly Agree,No,Not Reached,52.118481560331546
3309,Lahore,Male,Low,Treatment,59,Agree,No,Surveyed,91.20811658937501
3310,Karachi,Female,High,Control,37,Agree,No,Surveyed,34.335290613192996
3311,Karachi,Female,High,Control,65,Strongly Disagree,Yes,Surveyed,79.49836233065794
3312,Islamabad,Male,Low,Treatment,45,Disagree,Yes,Not Reached,58.393830288359894
3313,Karachi,Male,Low,Control,34,Strongly Agree,Yes,Surveyed,44.99346478985363
3314,Lahore,Female,Low,Control,45,Strongly Agree,No,Refused,47.538027772054335
3315,Lahore,Male,Low,Treatment,56,Disagree,No,Not Reached,77.25985049016869
3316,Faisalabad,Male,Low,Treatment,50,Strongly Agree,Yes,Surveyed,67.28913986111272
3317,Islamabad,Male,Low,Treatment,52,Strongly Agree,No,Not Reached,74.52599031054723
3318,Multan,Female,Low,Treatment,36,Agree,Yes,Refused,60.25951057853736
3319,Faisalabad,Female,Middle,Treatment,45,Disagree,Yes,Surveyed,58.321895970305505
3320,Islamabad,Male,Low,Control,42,Agree,Yes,Surveyed,41.078543967616426
3321,Faisalabad,Female,Middle,Treatment,45,Strongly Disagree,No,Surveyed,61.15846006431373
3322,Lahore,Male,Middle,Control,53,Agree,Yes,Surveyed,55.66999385981513
3323,Islamabad,Male,Low,Treatment,61,Agree,Yes,Refused,75.34004573401712
3324,Islamabad,Male,Middle,Control,42,Strongly Agree,No,Surveyed,46.58782950144784
3325,Islamabad,Female,Low,Control,37,Disagree,Yes,Surveyed,41.669641138843026
3326,Lahore,Female,Low,Treatment,59,Agree,No,Surveyed,79.66565604099844
3327,Islamabad,Male,Middle,Treatment,28,Strongly Disagree,Yes,Surveyed,40.00612450953109
3328,Islamabad,Female,Middle,Control,40,Strongly Agree,No,Refused,46.11295139917735
3329,Faisalabad,Male,Middle,Treatment,34,Disagree,Yes,Surveyed,53.39277136162665
3330,Faisalabad,Female,Low,Treatment,48,Strongly Disagree,Yes,Not Reached,66.43971041068339
3331,Faisalabad,Female,Low,Treatment,43,Disagree,Yes,Surveyed,54.28124698681457
3332,Faisalabad,Female,Low,Control,36,Agree,No,Surveyed,36.59954214668302
3333,Lahore,Female,High,Control,27,Strongly Agree,No,Surveyed,31.043156816996767
3334,Karachi,Female,Low,Control,54,Strongly Agree,Yes,Surveyed,57.304939956681416
3335,Faisalabad,Male,Middle,Treatment,32,Disagree,Yes,Surveyed,45.96548859641816
3336,Lahore,Female,Low,Control,60,Disagree,No,Surveyed,64.19540062535089
3337,Karachi,Female,Middle,Treatment,32,Strongly Agree,Yes,Surveyed,36.373958091533105
3338,Multan,Male,Low,Control,42,Strongly Agree,Yes,Surveyed,55.149793515715906
3339,Islamabad,Male,Middle,Treatment,51,Strongly Agree,Yes,Not Reached,57.17861348540008
3340,Lahore,Male,High,Treatment,29,Agree,Yes,Surveyed,36.30165972610286
3341,Faisalabad,Female,Middle,Control,67,Strongly Agree,Yes,Surveyed,66.42026336696256
3342,Multan,Male,Low,Control,35,Strongly Agree,Yes,Surveyed,37.61466635318856
3343,Faisalabad,Male,Low,Treatment,48,Agree,Yes,Surveyed,61.03112541420539
3344,Lahore,Female,Low,Control,41,Agree,Yes,Surveyed,38.397938442434295
3345,Multan,Female,Low,Control,41,Strongly Disagree,No,Not Reached,36.24955194448873
3346,Multan,Female,Middle,Treatment,35,Agree,Yes,Surveyed,50.85033060954776
3347,Lahore,Male,Low,Control,41,Strongly Disagree,No,Not Reached,50.59267475302319
3348,Faisalabad,Male,Middle,Treatment,35,Disagree,Yes,Surveyed,47.59339408667303
3349,Karachi,Male,Middle,Treatment,47,Agree,No,Surveyed,63.085607372939386
3350,Karachi,Male,Low,Control,56,Agree,No,Surveyed,53.2838153643184
3351,Multan,Male,Low,Control,40,Strongly Agree,Yes,Surveyed,35.67934442580868
3352,Islamabad,Female,High,Treatment,60,Strongly Agree,No,Surveyed,80.9863380166299
3353,Karachi,Male,High,Control,58,Disagree,Yes,Not Reached,64.33111071927607
3354,Islamabad,Male,Low,Control,24,Strongly Agree,Yes,Refused,28.292889401547107
3355,Multan,Male,High,Treatment,23,Agree,Yes,Surveyed,34.49463553111129
3356,Lahore,Female,Middle,Treatment,35,Disagree,Yes,Surveyed,45.61068432100096
3357,Karachi,Male,Middle,Control,43,Disagree,No,Surveyed,47.64755091284788
3358,Islamabad,Male,High,Treatment,53,Agree,No,Surveyed,64.360438674346085
3359,Faisalabad,Female,High,Control,64,Agree,Yes,Refused,64.58402266010357
3360,Multan,Male,Low,Control,37,Strongly Agree,Yes,Surveyed,35.80340326453424
3361,Faisalabad,Female,Low,Treatment,38,Strongly Agree,Yes,Surveyed,64.25174283167561
3362,Multan,Male,High,Control,44,Disagree,Yes,Surveyed,57.24403518852256
3363,Multan,Female,Middle,Treatment,63,Agree,Yes,Surveyed,69.27647364956299
3364,Multan,Male,Middle,Control,26,Agree,Yes,Surveyed,39.14956531450917
3365,Karachi,Female,High,Control,36,Disagree,Yes,Surveyed,36.469443164645014
3366,Lahore,Female,Low,Control,64,Agree,Yes,Surveyed,64.95988163068255
3367,Karachi,Male,Low,Treatment,53,Strongly Disagree,No,Surveyed,72.888244978751
3368,Lahore,Male,Low,Treatment,50,Disagree,Yes,Surveyed,67.01249852451483
3369,Multan,Female,Middle,Treatment,51,Disagree,Yes,Surveyed,72.2625353583781
3370,Islamabad,Female,Middle,Control,30,Disagree,No,Surveyed,37.5224096864107
3371,Karachi,Female,High,Treatment,44,Strongly Agree,Yes,Surveyed,56.422367294286936
3372,Lahore,Female,Middle,Control,36,Disagree,No,Surveyed,44.99424225464432
3373,Lahore,Female,Low,Treatment,49,Disagree,Yes,Surveyed,70.0597545047022
3374,Lahore,Male,Middle,Control,40,Agree,No,Surveyed,43.83888527387428
3375,Lahore,Female,Low,Treatment,41,Agree,No,Surveyed,63.231880342067186
3376,Islamabad,Male,Middle,Control,30,Agree,Yes,Surveyed,37.3286348071238
3377,Multan,Male,Low,Treatment,40,Agree,Yes,Surveyed,53.233770336681204
3378,Multan,Male,Low,Treatment,53,Agree,Yes,Surveyed,72.24972677453803
3379,Islamabad,Male,Low,Treatment,14,Disagree,No,Surveyed,40.81130717614833
3380,Multan,Male,Low,Treatment,41,Agree,No,Surveyed,63.48511615189778
3381,Faisalabad,Male,Low,Treatment,34,Agree,Yes,Not Reached,53.65053675664908
3382,Faisalabad,Male,Middle,Control,47,Strongly Agree,Yes,Not Reached,42.992789663376456
3383,Faisalabad,Male,Low,Treatment,58,Strongly Agree,No,Surveyed,68.64789281363078
3384,Karachi,Female,Low,Control,53,Agree,No,Surveyed,61.17182333221489
3385,Faisalabad,Male,Low,Treatment,29,Disagree,Yes,Not Reached,47.40688708358775
3386,Islamabad,Female,Middle,Treatment,40,Disagree,Yes,Surveyed,46.99998280333102
3387,Multan,Female,Low,Treatment,39,Disagree,No,Surveyed,56.83029045256036
3388,Islamabad,Female,Low,Treatment,44,Agree,Yes,Surveyed,57.104105888207854
3389,Lahore,Male,High,Treatment,47,Disagree,No,Surveyed,54.647477503647636
3390,Lahore,Male,High,Control,37,Strongly Agree,No,Surveyed,35.20751829121822
3391,Karachi,Female,High,Control,34,Strongly Disagree,Yes,Surveyed,35.12533933852117
3392,Islamabad,Male,Middle,Control,48,Strongly Agree,Yes,Surveyed,63.60810561436163
3393,Multan,Male,Middle,Control,28,Disagree,Yes,Surveyed,34.52259994311653
3394,Islamabad,Male,Low,Treatment,42,Disagree,No,Surveyed,61.25852234333588
3395,Faisalabad,Female,Low,Control,21,Strongly Agree,Yes,Surveyed,20.85726119013646
3396,Islamabad,Female,High,Treatment,32,Disagree,No,Surveyed,39.79735169800572
3397,Lahore,Male,Low,Treatment,65,Strongly Disagree,Yes,Surveyed,85.11664816973689
3398,Multan,Female,Low,Control,49,Agree,No,Refused,46.473272299287125
3399,Multan,Male,High,Control,64,Agree,Yes,Not Reached,73.64506897740111
3400,Lahore,Male,High,Treatment,58,Disagree,Yes,Surveyed,73.12282618349657
3401,Karachi,Male,High,Control,31,Strongly Agree,Yes,Surveyed,31.739888199127186
3402,Karachi,Female,Middle,Treatment,52,Disagree,Yes,Surveyed,62.726978174575095
3403,Lahore,Female,High,Control,57,Strongly Agree,No,Surveyed,46.63161647285666
3404,Lahore,Female,High,Treatment,24,Agree,Yes,Surveyed,40.4990948877075
3405,Lahore,Male,Middle,Control,31,Strongly Disagree,No,Surveyed,24.702317786787212
3406,Multan,Male,Low,Treatment,44,Strongly Agree,No,Surveyed,62.576345233582046
3407,Islamabad,Female,Middle,Control,70,Strongly Disagree,Yes,Surveyed,72.25249445130837
3408,Faisalabad,Male,Middle,Control,63,Agree,No,Surveyed,69.69916043753574
3409,Multan,Female,High,Control,38,Strongly Disagree,Yes,Surveyed,39.49899864419144
3410,Karachi,Male,Low,Control,83,Strongly Agree,No,Surveyed,91.5710040732417
3411,Multan,Male,Middle,Control,53,Strongly Agree,Yes,Surveyed,57.86734069927795
3412,Karachi,Male,Low,Control,47,Disagree,Yes,Surveyed,39.33482359599921
3413,Lahore,Male,Low,Treatment,35,Strongly Disagree,No,Surveyed,58.43704999850061
3414,Islamabad,Male,High,Treatment,50,Strongly Agree,Yes,Surveyed,58.4990337465246
3415,Lahore,Female,Middle,Treatment,43,Agree,Yes,Surveyed,53.30735736697238
3416,Islamabad,Female,Middle,Control,30,Strongly Agree,No,Surveyed,29.31344088212823
3417,Multan,Female,Middle,Treatment,45,Disagree,No,Surveyed,59.62388026202487
3418,Multan,Male,Low,Treatment,38,Agree,Yes,Not Reached,65.19769181557562
3419,Islamabad,Male,Low,Treatment,35,Strongly Disagree,Yes,Surveyed,48.84079762247582
3420,Lahore,Female,Middle,Treatment,68,Disagree,Yes,Surveyed,78.15809457484362
3421,Multan,Female,High,Control,45,Agree,No,Not Reached,45.82256968365555
3422,Faisalabad,Female,Middle,Treatment,44,Agree,Yes,Surveyed,48.07028745107798
3423,Islamabad,Female,Low,Treatment,78,Agree,Yes,Surveyed,99.8529973356219
3424,Karachi,Female,Low,Control,28,Strongly Agree,No,Surveyed,31.116577732347608
3425,Karachi,Female,Low,Treatment,25,Strongly Agree,No,Surveyed,49.56980049222258
3426,Islamabad,Male,Low,Control,47,Disagree,Yes,Surveyed,45.28990355107148
3427,Multan,Female,Middle,Treatment,52,Agree,Yes,Not Reached,66.84709653914499
3428,Multan,Female,High,Treatment,53,Strongly Agree,Yes,Surveyed,66.54638363780772
3429,Karachi,Female,Middle,Control,29,Strongly Disagree,Yes,Surveyed,33.73478997315233
3430,Multan,Male,Middle,Control,21,Strongly Agree,No,Surveyed,16.664480673658623
3431,Islamabad,Male,Middle,Treatment,47,Agree,No,Not Reached,63.75211177426321
3432,Islamabad,Male,Low,Treatment,11,Disagree,No,Surveyed,27.309105659532285
3433,Islamabad,Female,Low,Treatment,35,Disagree,Yes,Not Reached,52.34048489922995
3434,Multan,Female,Low,Treatment,31,Disagree,Yes,Surveyed,50.69240051796322
3435,Faisalabad,Male,Low,Control,50,Disagree,Yes,Surveyed,51.627219492345745
3436,Karachi,Male,Middle,Control,33,Agree,Yes,Surveyed,31.28012186174711
3437,Lahore,Male,Middle,Treatment,70,Agree,Yes,Surveyed,72.16036582752777
3438,Islamabad,Male,High,Control,41,Agree,No,Surveyed,42.83592868885153
3439,Faisalabad,Female,Low,Control,27,Agree,No,Surveyed,37.443343523357086
3440,Lahore,Female,Middle,Control,46,Disagree,Yes,Surveyed,56.524087588587676
3441,Multan,Male,Middle,Control,44,Agree,Yes,Surveyed,55.64099771510317
3442,Lahore,Male,Middle,Treatment,51,Agree,Yes,Surveyed,62.25306810438031
3443,Multan,Female,Low,Control,49,Agree,No,Refused,50.83190081157633
3444,Islamabad,Male,Low,Control,38,Agree,Yes,Surveyed,48.233371848195375
3445,Islamabad,Male,Low,Treatment,44,Strongly Agree,Yes,Surveyed,63.661041145790435
3446,Islamabad,Male,Low,Treatment,62,Strongly Disagree,Yes,Surveyed,74.13837682301269
3447,Karachi,Male,Low,Control,48,Strongly Agree,Yes,Not Reached,55.18911878998743
3448,Faisalabad,Male,Low,Treatment,48,Agree,No,Surveyed,69.25231991936707
3449,Lahore,Male,Low,Treatment,28,Agree,Yes,Surveyed,46.09725172951223
